username,country,score,date_written,positive,negative,tags
Ignacio,España,5.0,Escrito en 11 de junio de 2023,Buena limpieza e instalaciones. Muy cerca del centro andando.,"Los sofascamas son muy incómodos porque los colchones están hundidos. Cerca de un barrio muy inseguro.","['•Viaje de ocio', '•Grupo', '•Apartamento con terraza', '•Estancia de 2 noches', '•Enviado por móvil']"
Haritz,España,4.0,Escrito en 5 de junio de 2023,Íbamos a un concierto en Miribilla y esta muy cerca. El apartamento esta muy nuevo,El sofá cama era muy incomodo. Pasamos mala noche.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche']"
Maria,España,6.0,Escrito en 25 de mayo de 2023,La ubicación. Muy cerca del centro y al lado del Bilbao arena.,La cama. Un sofá cama muy muy incómodo. Totalmente doblado. Horroroso para alguien con problemas de espalda como yo.,"['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Ismael,España,10.0,Escrito en 11 de mayo de 2023,me pareció todo muy ordenado y limpio,de hecho todo estaba bien solo cambiar el colchón del sofá cama de resto muy bien,"['•Viaje de negocios', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']"
Victor,España,10.0,Escrito en 6 de mayo de 2023,La ubicación y el piso muy moderno,Faltaban vasos y tasas para las personas que eramos y faltaba algo para tender la ropa que se lavaba,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']"
Oscarabad,España,10.0,Escrito en 10 de abril de 2023,el apartamento y la ubicación,el colchón el sofá cama,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']"
Santos,España,10.0,Escrito en 6 de abril de 2023,Situación céntrica y alta tecnología,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Wendy,España,1.0,Escrito en 7 de marzo de 2023,,no me gusto la ubicación pésima en un lugar muy mal en varias ocasiones en la salida no me sentía segura .,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 7 noches', '•Enviado por móvil']"
Marisel,España,10.0,Escrito en 22 de febrero de 2023,La amplitud y limpieza,La zona hacia abajo dd noche se rnrsrece,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Pau,España,2.0,Escrito en 9 de febrero de 2023,,"El trato pésimo y denunciable, por empezar en la reserva anterior (2-6 feb), cuando hicimos el check-in en ningún momento nos preguntaron si íbamos con mascota, lo que supusimos que ya estaba todo incluido.Cuando el empleado de limpieza nos repuso papel higiénico, vio las cosas de la mascota y nos aplicaron un cargo de 60€ que debería haberse concretado en el chek-in o anteriormente, puesto que hubiésemos valorado otras opciones.La cosa no acaba ahí cuando al no contestar y aún estando alojados nos dejaron en la calle, anulando el código de acceso al portal/habitación.Para acabar, el día 8 de febrero al hacer el chek-out estipulado a las 11am eran las 11:02 y pedí 5 minutos y recibí una contestación con actitud desagradable por parte de la empleada de la limpieza.En conclusión, mala experiencia, no volvería.","['•Con una mascota', '•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Melvin,España,3.0,Escrito en 8 de febrero de 2023,Limpieza y comodidad de acceso,"El sofá cama era muy incómodo y pequeño.Faltaban muchos utensilios de cocina.La smart TV no funcionaba.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
González,España,10.0,Escrito en 20 de enero de 2023,Todo muy limpio . .me pusieron cama para el perro y 2 comederos todo un detalle,Nada todo muy 👍,"['•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 3 noches', '•Enviado por móvil']"
Gema,España,6.0,Escrito en 15 de enero de 2023,"esta bastante nuevo, es pequeño pero tiene todo y muy limpio",la zona en la que está ubicada es peligrosa y no se aconseja ir de noche,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']"
Irene,España,10.0,Escrito en 15 de enero de 2023,La ubicación y lo nuevo y limpio que estaba.,"El sofá cama estaba un poco vencido, causando que estuviese muy hundido por la parte central.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 2 noches', '•Enviado por móvil']"
Laura,Argentina,8.0,Escrito en 26 de junio de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']"
Isolina,España,9.0,Escrito en 23 de junio de 2024,,,"['•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']"
María,España,8.0,Escrito en 13 de mayo de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento con terraza', '•Estancia de 2 noches']"
Maria,España,9.0,Escrito en 14 de abril de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']"
David,España,9.0,Escrito en 14 de abril de 2024,,,"['•Viaje de negocios', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Raul,España,8.0,Escrito en 11 de abril de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Antonio,España,9.0,Escrito en 31 de marzo de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 3 noches', '•Enviado por móvil']"
Irune,España,7.0,Escrito en 17 de marzo de 2024,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Adriana,España,7.0,Escrito en 17 de marzo de 2024,,,"['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Carles,España,9.0,Escrito en 5 de marzo de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']"
María,España,9.0,Escrito en 2 de marzo de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches']"
Nuria,España,9.0,Escrito en 2 de marzo de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Elena,España,8.0,Escrito en 1 de marzo de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches']"
Raquel,España,7.0,Escrito en 25 de febrero de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']"
Nathalie,España,8.0,Escrito en 23 de febrero de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Marina,España,8.0,Escrito en 14 de febrero de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Jaimeavila14,España,7.0,Escrito en 4 de febrero de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Isabel,Dinamarca,8.0,Escrito en 29 de enero de 2024,,,"['•Viaje de negocios', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches']"
Juan,España,9.0,Escrito en 7 de enero de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Sara,España,8.0,Escrito en 2 de enero de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Juan,España,9.0,Escrito en 23 de diciembre de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento con terraza', '•Estancia de 2 noches', '•Enviado por móvil']"
Jose,España,8.0,Escrito en 5 de diciembre de 2023,,,"['•Viaje de negocios', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Daniel,España,9.0,Escrito en 27 de noviembre de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Anabel,España,7.0,Escrito en 23 de noviembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Silvia,España,8.0,Escrito en 15 de noviembre de 2023,,,"['•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']"
Alexander,España,10.0,Escrito en 4 de enero de 2025,,,"['•Viaje de negocios', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Imma,España,10.0,Escrito en 29 de noviembre de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Obl,España,10.0,Escrito en 10 de noviembre de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Jennifer,España,10.0,Escrito en 1 de noviembre de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Alvaro,España,10.0,Escrito en 27 de octubre de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Madalen,España,5.0,Escrito en 9 de octubre de 2024,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Sergiu,España,10.0,Escrito en 4 de octubre de 2024,,,"['•Viaje de negocios', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']"
Ramirez,España,10.0,Escrito en 6 de septiembre de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Melloul,España,1.0,Escrito en 29 de agosto de 2024,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Carmen,España,10.0,Escrito en 6 de agosto de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Lopez,España,10.0,Escrito en 16 de junio de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Andrea,España,10.0,Escrito en 4 de mayo de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Paula,España,10.0,Escrito en 26 de abril de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Castro,España,4.0,Escrito en 10 de abril de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Victoria,España,5.0,Escrito en 12 de marzo de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Rubén,España,10.0,Escrito en 9 de marzo de 2024,,,"['•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Garcia,España,6.0,Escrito en 3 de marzo de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Jorge,España,10.0,Escrito en 18 de febrero de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Marina,España,10.0,Escrito en 23 de diciembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']"
Cristina,España,10.0,Escrito en 9 de diciembre de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']"
Oanca,España,10.0,Escrito en 19 de octubre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Ana,España,5.0,Escrito en 18 de septiembre de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']"
Adrielly,España,10.0,Escrito en 14 de agosto de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Juan,España,4.0,Escrito en 6 de agosto de 2023,,,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Jaime,España,10.0,Escrito en 3 de agosto de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
